dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par
2025-07-19 03:00:00,0.0,858.0,02:45 - 03:00,,,12893.0,2025-07-19 01:00:00,3197.0,00:45 - 01:00,14100.0,,,2025-07-19,0.0,,9388.0,,,,,2025-07-19 11:20:31.376,2804.0,,714.0,,12732.0,,,,,3270.0,2025-07-19 09:20:31.376,9388.0,13446.0,645.0,765.0
2025-07-19 03:15:00,0.0,826.0,03:00 - 03:15,,,12731.0,2025-07-19 01:15:00,3213.0,01:00 - 01:15,14050.0,,,2025-07-19,0.0,,9404.0,,,,,2025-07-19 11:20:31.376,2793.0,,714.0,,12894.0,,,,,3170.0,2025-07-19 09:20:31.376,9404.0,13608.0,645.0,830.0
2025-07-19 03:30:00,0.0,851.0,03:15 - 03:30,,,12611.0,2025-07-19 01:30:00,3137.0,01:15 - 01:30,14000.0,,,2025-07-19,0.0,,9328.0,,,,,2025-07-19 11:20:31.376,2869.0,,714.0,,13014.0,,,,,3194.0,2025-07-19 09:20:31.376,9328.0,13728.0,645.0,833.0
2025-07-19 03:45:00,0.0,800.0,03:30 - 03:45,,,12346.0,2025-07-19 01:45:00,3129.0,01:30 - 01:45,13950.0,,,2025-07-19,0.0,,9320.0,,,,,2025-07-19 11:20:31.376,2877.0,,714.0,,13279.0,,,,,3144.0,2025-07-19 09:20:31.376,9320.0,13992.0,645.0,834.0
2025-07-19 04:00:00,0.0,830.0,03:45 - 04:00,,,12751.0,2025-07-19 02:00:00,3149.0,01:45 - 02:00,13850.0,,,2025-07-19,0.0,,9340.0,,,,,2025-07-19 11:20:31.376,2857.0,,714.0,,12874.0,,,,,3174.0,2025-07-19 09:20:31.376,9340.0,13587.0,645.0,848.0
2025-07-19 04:15:00,0.0,833.0,04:00 - 04:15,,,12511.0,2025-07-19 02:15:00,3369.0,02:00 - 02:15,13750.0,,,2025-07-19,0.0,,9431.0,,,,,2025-07-19 11:20:31.376,2555.0,,714.0,,13114.0,,,,,3141.0,2025-07-19 09:20:31.376,9431.0,13828.0,645.0,533.0
2025-07-19 04:30:00,0.0,855.0,04:15 - 04:30,,,12343.0,2025-07-19 02:30:00,3198.0,02:15 - 02:30,13600.0,,,2025-07-19,0.0,,9260.0,,,,,2025-07-19 11:20:31.376,2726.0,,714.0,,13283.0,,,,,3163.0,2025-07-19 09:20:31.376,9260.0,13996.0,645.0,533.0
2025-07-19 04:45:00,0.0,825.0,04:30 - 04:45,,,11703.0,2025-07-19 02:45:00,3283.0,02:30 - 02:45,13650.0,,,2025-07-19,0.0,,9345.0,,,,,2025-07-19 11:20:31.376,2641.0,,714.0,,13922.0,,,,,3133.0,2025-07-19 09:20:31.376,9345.0,14635.0,645.0,532.0
2025-07-19 05:00:00,12.0,856.0,04:45 - 05:00,,,12668.0,2025-07-19 03:00:00,3429.0,02:45 - 03:00,13550.0,,,2025-07-19,0.0,,9491.0,,,,,2025-07-19 11:20:31.376,2495.0,,714.0,,12957.0,,,,,3176.0,2025-07-19 09:20:31.376,9491.0,13671.0,645.0,522.0
2025-07-19 05:15:00,64.0,841.0,05:00 - 05:15,,,12463.0,2025-07-19 03:15:00,3476.0,03:00 - 03:15,13350.0,,,2025-07-19,0.0,,9538.0,,,,,2025-07-19 11:20:31.376,2448.0,,714.0,,13162.0,,,,,3208.0,2025-07-19 09:20:31.376,9538.0,13876.0,645.0,-46.0
2025-07-19 05:30:00,191.0,846.0,05:15 - 05:30,,,11968.0,2025-07-19 03:30:00,3262.0,03:15 - 03:30,13250.0,,,2025-07-19,0.0,,9324.0,,,,,2025-07-19 11:20:31.376,2662.0,,714.0,,13658.0,,,,,3344.0,2025-07-19 09:20:31.376,9324.0,14371.0,645.0,-37.0
2025-07-19 05:45:00,354.0,819.0,05:30 - 05:45,,,11723.0,2025-07-19 03:45:00,3188.0,03:30 - 03:45,13300.0,,,2025-07-19,0.0,,9250.0,,,,,2025-07-19 11:20:31.376,2736.0,,714.0,,13902.0,,,,,3481.0,2025-07-19 09:20:31.376,9250.0,14615.0,645.0,-89.0
2025-07-19 06:00:00,554.0,804.0,05:45 - 06:00,,,12655.0,2025-07-19 04:00:00,3225.0,03:45 - 04:00,13450.0,,,2025-07-19,13.0,,9287.0,,,,,2025-07-19 11:20:31.376,2699.0,,727.0,,12957.0,,,,,3664.0,2025-07-19 09:20:31.376,9300.0,13684.0,645.0,-63.0
2025-07-19 06:15:00,775.0,876.0,06:00 - 06:15,,,12460.0,2025-07-19 04:15:00,3440.0,04:00 - 04:15,13900.0,,,2025-07-19,13.0,,9502.0,,,,,2025-07-19 11:20:31.376,2474.0,,727.0,,13152.0,,,,,3975.0,2025-07-19 09:20:31.376,9515.0,13879.0,645.0,-255.0
2025-07-19 06:30:00,1046.0,828.0,06:15 - 06:30,,,11965.0,2025-07-19 04:30:00,3486.0,04:15 - 04:30,14250.0,,,2025-07-19,13.0,,9548.0,,,,,2025-07-19 11:20:31.376,2428.0,,727.0,,13648.0,,,,,4201.0,2025-07-19 09:20:31.376,9561.0,14374.0,645.0,-215.0
2025-07-19 06:45:00,1141.0,808.0,06:30 - 06:45,,,11720.0,2025-07-19 04:45:00,3433.0,04:30 - 04:45,14400.0,,,2025-07-19,13.0,,9495.0,,,,,2025-07-19 11:20:31.376,2481.0,,727.0,,13892.0,,,,,4276.0,2025-07-19 09:20:31.376,9508.0,14618.0,645.0,-99.0
2025-07-19 07:00:00,1495.0,775.0,06:45 - 07:00,,,12824.0,2025-07-19 05:00:00,3579.0,04:45 - 05:00,14650.0,,,2025-07-19,13.0,,9641.0,,,,,2025-07-19 11:20:31.376,2335.0,,727.0,,12788.0,,,,,4598.0,2025-07-19 09:20:31.376,9654.0,13514.0,645.0,40.0
2025-07-19 07:15:00,1811.0,759.0,07:00 - 07:15,,,12904.0,2025-07-19 05:15:00,3630.0,05:00 - 05:15,14850.0,,,2025-07-19,13.0,,9692.0,,,,,2025-07-19 11:20:31.376,1978.0,,727.0,,12708.0,,,,,4906.0,2025-07-19 09:20:31.376,9705.0,13434.0,645.0,-534.0
2025-07-19 07:30:00,2258.0,711.0,07:15 - 07:30,,,12385.0,2025-07-19 05:30:00,3367.0,05:15 - 05:30,15100.0,,,2025-07-19,13.0,,9429.0,,,,,2025-07-19 11:20:31.376,2241.0,,727.0,,13227.0,,,,,5304.0,2025-07-19 09:20:31.376,9442.0,13954.0,645.0,-277.0
2025-07-19 07:45:00,2715.0,658.0,07:30 - 07:45,,,12088.0,2025-07-19 05:45:00,2994.0,05:30 - 05:45,15200.0,,,2025-07-19,13.0,,9056.0,,,,,2025-07-19 11:20:31.376,2614.0,,727.0,,13524.0,,,,,5708.0,2025-07-19 09:20:31.376,9069.0,14250.0,645.0,-305.0
2025-07-19 08:00:00,3165.0,624.0,07:45 - 08:00,,,13130.0,2025-07-19 06:00:00,3053.0,05:45 - 06:00,15450.0,,,2025-07-19,13.0,,9115.0,,,,,2025-07-19 11:20:31.376,2555.0,,727.0,,12482.0,,,,,6124.0,2025-07-19 09:20:31.376,9128.0,13208.0,645.0,-138.0
2025-07-19 08:15:00,3464.0,521.0,08:00 - 08:15,,,12932.0,2025-07-19 06:15:00,3257.0,06:00 - 06:15,15750.0,,,2025-07-19,0.0,,9319.0,,,,,2025-07-19 11:20:31.376,2336.0,,714.0,,12693.0,,,,,6312.0,2025-07-19 09:20:31.376,9319.0,13406.0,645.0,-755.0
2025-07-19 08:30:00,3925.0,554.0,08:15 - 08:30,,,12413.0,2025-07-19 06:30:00,2779.0,06:15 - 06:30,15950.0,,,2025-07-19,0.0,,8841.0,,,,,2025-07-19 11:20:31.376,2814.0,,714.0,,13212.0,,,,,6773.0,2025-07-19 09:20:31.376,8841.0,13926.0,645.0,-296.0
2025-07-19 08:45:00,4105.0,542.0,08:30 - 08:45,,,12146.0,2025-07-19 06:45:00,2642.0,06:30 - 06:45,16000.0,,,2025-07-19,0.0,,8704.0,,,,,2025-07-19 11:20:31.376,2951.0,,714.0,,13479.0,,,,,6945.0,2025-07-19 09:20:31.376,8704.0,14192.0,645.0,-322.0
2025-07-19 09:00:00,4459.0,562.0,08:45 - 09:00,,,13158.0,2025-07-19 07:00:00,2103.0,06:45 - 07:00,15850.0,,,2025-07-19,0.0,,8165.0,,,,,2025-07-19 11:20:31.376,3490.0,,714.0,,12467.0,,,,,7319.0,2025-07-19 09:20:31.376,8165.0,13180.0,645.0,-265.0
2025-07-19 09:15:00,5088.0,578.0,09:00 - 09:15,,,12944.0,2025-07-19 07:15:00,1906.0,07:00 - 07:15,15950.0,,,2025-07-19,0.0,,7591.0,,,,,2025-07-19 11:20:31.376,3491.0,,714.0,,12681.0,,,,,7876.0,2025-07-19 09:20:31.376,7591.0,13394.0,645.0,-292.0
2025-07-19 09:30:00,5721.0,609.0,09:15 - 09:30,,,12425.0,2025-07-19 07:30:00,985.0,07:15 - 07:30,15600.0,,,2025-07-19,0.0,,6670.0,,,,,2025-07-19 11:20:31.376,4412.0,,714.0,,13200.0,,,,,8539.0,2025-07-19 09:20:31.376,6670.0,13914.0,645.0,21.0
2025-07-19 09:45:00,6410.0,639.0,09:30 - 09:45,,,12160.0,2025-07-19 07:45:00,629.0,07:30 - 07:45,15650.0,,,2025-07-19,0.0,,6314.0,,,,,2025-07-19 11:20:31.376,4767.0,,714.0,,13465.0,,,,,9259.0,2025-07-19 09:20:31.376,6314.0,14178.0,636.0,-110.0
2025-07-19 10:00:00,6708.0,589.0,09:45 - 10:00,,,13170.0,2025-07-19 08:00:00,640.0,07:45 - 08:00,15700.0,,,2025-07-19,0.0,,6325.0,,,,,2025-07-19 11:20:31.376,4756.0,,714.0,,12455.0,,,,,9507.0,2025-07-19 09:20:31.376,6325.0,13168.0,579.0,-127.0
2025-07-19 10:15:00,7249.0,654.0,10:00 - 10:15,,,13104.0,2025-07-19 08:15:00,604.0,08:00 - 08:15,15800.0,,,2025-07-19,0.0,,6289.0,,,,,2025-07-19 11:20:31.376,4781.0,,565.0,,12670.0,,,,,10023.0,2025-07-19 09:20:31.376,6289.0,13235.0,281.0,-207.0
2025-07-19 10:30:00,7571.0,598.0,10:15 - 10:30,,,12436.0,2025-07-19 08:30:00,571.0,08:15 - 08:30,15850.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4814.0,,714.0,,13189.0,,,,,10288.0,2025-07-19 09:20:31.376,6256.0,13903.0,143.0,-34.0
2025-07-19 10:45:00,8074.0,601.0,10:30 - 10:45,,,12242.0,2025-07-19 08:45:00,571.0,08:30 - 08:45,15850.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4814.0,,649.0,,13448.0,,,,,10794.0,2025-07-19 09:20:31.376,6256.0,14097.0,45.0,-55.0
2025-07-19 11:00:00,8257.0,660.0,10:45 - 11:00,,,13835.0,2025-07-19 09:00:00,571.0,08:45 - 09:00,15850.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4814.0,,709.0,,11794.0,,,,,11037.0,2025-07-19 09:20:31.376,6256.0,12504.0,45.0,-21.0
2025-07-19 11:15:00,8503.0,675.0,11:00 - 11:15,,,13867.0,2025-07-19 09:15:00,571.0,09:00 - 09:15,16300.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4810.0,,610.0,,11862.0,,,,,11318.0,2025-07-19 09:20:31.376,6256.0,12472.0,45.0,-56.0
2025-07-19 11:30:00,8624.0,736.0,11:15 - 11:30,,,13774.0,2025-07-19 09:30:00,571.0,09:15 - 09:30,16650.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4810.0,,624.0,,11941.0,,,,,11499.0,2025-07-19 09:20:31.376,6256.0,12565.0,45.0,-63.0
2025-07-19 11:45:00,8692.0,790.0,11:30 - 11:45,,,13421.0,2025-07-19 09:45:00,573.0,09:30 - 09:45,16500.0,,,2025-07-19,0.0,,6258.0,,,,,2025-07-19 11:20:31.376,4808.0,,563.0,,12355.0,,,,,11622.0,2025-07-19 09:20:31.376,6258.0,12918.0,45.0,-63.0
2025-07-19 12:00:00,8736.0,843.0,11:45 - 12:00,,,13072.0,2025-07-19 10:00:00,571.0,09:45 - 10:00,16450.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4810.0,,624.0,,12643.0,,,,,11719.0,2025-07-19 09:20:31.376,6256.0,13267.0,45.0,-66.0
2025-07-19 12:15:00,8582.0,889.0,12:00 - 12:15,,,12906.0,2025-07-19 10:15:00,571.0,10:00 - 10:15,16200.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4791.0,,563.0,,12869.0,,,,,11603.0,2025-07-19 09:20:31.376,6256.0,13432.0,-252.0,218.0
2025-07-19 12:30:00,8596.0,1017.0,12:15 - 12:30,,,12617.0,2025-07-19 10:30:00,571.0,10:15 - 10:30,16150.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4791.0,,624.0,,13097.0,,,,,11744.0,2025-07-19 09:20:31.376,6256.0,13721.0,-520.0,487.0
2025-07-19 12:45:00,8592.0,1037.0,12:30 - 12:45,,,12284.0,2025-07-19 10:45:00,571.0,10:30 - 10:45,16100.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4791.0,,563.0,,13492.0,,,,,11761.0,2025-07-19 09:20:31.376,6256.0,14055.0,-542.0,508.0
2025-07-19 13:00:00,8587.0,1070.0,12:45 - 13:00,,,11556.0,2025-07-19 11:00:00,571.0,10:45 - 11:00,16100.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4791.0,,624.0,,14159.0,,,,,11789.0,2025-07-19 09:20:31.376,6256.0,14782.0,-532.0,498.0
2025-07-19 13:15:00,8218.0,1081.0,13:00 - 13:15,,,11323.0,2025-07-19 11:15:00,571.0,11:00 - 11:15,16150.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4787.0,,563.0,,14453.0,,,,,11431.0,2025-07-19 09:20:31.376,6256.0,15016.0,-527.0,497.0
2025-07-19 13:30:00,8242.0,1087.0,13:15 - 13:30,,,10944.0,2025-07-19 11:30:00,571.0,11:15 - 11:30,16150.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4787.0,,624.0,,14770.0,,,,,11460.0,2025-07-19 09:20:31.376,6256.0,15394.0,-546.0,516.0
2025-07-19 13:45:00,8249.0,1085.0,13:30 - 13:45,,,10660.0,2025-07-19 11:45:00,571.0,11:30 - 11:45,16100.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4787.0,,563.0,,15116.0,,,,,11466.0,2025-07-19 09:20:31.376,6256.0,15679.0,-540.0,510.0
2025-07-19 14:00:00,8249.0,1090.0,13:45 - 14:00,,,10339.0,2025-07-19 12:00:00,571.0,11:45 - 12:00,15800.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4787.0,,624.0,,15376.0,,,,,11470.0,2025-07-19 09:20:31.376,6256.0,15999.0,-554.0,524.0
2025-07-19 14:15:00,8231.0,1094.0,14:00 - 14:15,,,10194.0,2025-07-19 12:15:00,571.0,12:00 - 12:15,15950.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4771.0,,563.0,,15582.0,,,,,11465.0,2025-07-19 09:20:31.376,6256.0,16145.0,-377.0,332.0
2025-07-19 14:30:00,8170.0,1097.0,14:15 - 14:30,,,9913.0,2025-07-19 12:30:00,571.0,12:15 - 12:30,15800.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4771.0,,624.0,,15802.0,,,,,11406.0,2025-07-19 09:20:31.376,6256.0,16425.0,-334.0,289.0
2025-07-19 14:45:00,8083.0,1097.0,14:30 - 14:45,,,9730.0,2025-07-19 12:45:00,571.0,12:30 - 12:45,15750.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4771.0,,614.0,,15996.0,,,,,11319.0,2025-07-19 09:20:31.376,6256.0,16609.0,-201.0,156.0
2025-07-19 15:00:00,7963.0,1109.0,14:45 - 15:00,,,9573.0,2025-07-19 13:00:00,571.0,12:45 - 13:00,15650.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4771.0,,588.0,,16178.0,,,,,11211.0,2025-07-19 09:20:31.376,6256.0,16766.0,-223.0,178.0
2025-07-19 15:15:00,8071.0,1112.0,15:00 - 15:15,,,9299.0,2025-07-19 13:15:00,597.0,13:00 - 13:15,15800.0,,,2025-07-19,0.0,,6282.0,,,,,2025-07-19 11:20:31.376,4776.0,,628.0,,16412.0,,,,,11373.0,2025-07-19 09:20:31.376,6282.0,17040.0,45.0,-129.0
2025-07-19 15:30:00,7866.0,1114.0,15:15 - 15:30,,,9033.0,2025-07-19 13:30:00,571.0,13:15 - 13:30,15900.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4832.0,,638.0,,16668.0,,,,,11169.0,2025-07-19 09:20:31.376,6256.0,17306.0,105.0,-157.0
2025-07-19 15:45:00,7629.0,1128.0,15:30 - 15:45,,,8670.0,2025-07-19 13:45:00,590.0,13:30 - 13:45,15850.0,,,2025-07-19,0.0,,6275.0,,,,,2025-07-19 11:20:31.376,4843.0,,806.0,,16862.0,,,,,10947.0,2025-07-19 09:20:31.376,6275.0,17668.0,105.0,-165.0
2025-07-19 16:00:00,7375.0,1126.0,15:45 - 16:00,,,8439.0,2025-07-19 14:00:00,571.0,13:45 - 14:00,15900.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4892.0,,742.0,,17157.0,,,,,10691.0,2025-07-19 09:20:31.376,6256.0,17900.0,105.0,-184.0
2025-07-19 16:15:00,7360.0,1132.0,16:00 - 16:15,,,8083.0,2025-07-19 14:15:00,571.0,14:00 - 14:15,15900.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4918.0,,805.0,,17451.0,,,,,10770.0,2025-07-19 09:20:31.376,6256.0,18256.0,404.0,-519.0
2025-07-19 16:30:00,7103.0,1123.0,16:15 - 16:30,,,7870.0,2025-07-19 14:30:00,590.0,14:15 - 14:30,15900.0,,,2025-07-19,0.0,,6275.0,,,,,2025-07-19 11:20:31.376,4899.0,,807.0,,17661.0,,,,,10504.0,2025-07-19 09:20:31.376,6275.0,18468.0,507.0,-574.0
2025-07-19 16:45:00,6828.0,1118.0,16:30 - 16:45,,,7561.0,2025-07-19 14:45:00,571.0,14:30 - 14:45,15950.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 11:20:31.376,4918.0,,1011.0,,17767.0,,,,,10224.0,2025-07-19 09:20:31.376,6256.0,18777.0,558.0,-673.0
2025-07-19 17:00:00,6520.0,1118.0,16:45 - 17:00,,,7371.0,2025-07-19 15:00:00,840.0,14:45 - 15:00,16050.0,,,2025-07-19,0.0,,6525.0,,,,,2025-07-19 11:20:31.376,4649.0,,1036.0,,17932.0,,,,,9916.0,2025-07-19 09:20:31.376,6525.0,18968.0,584.0,-414.0
2025-07-19 17:15:00,6162.0,1136.0,17:00 - 17:15,,,7173.0,2025-07-19 15:15:00,771.0,15:00 - 15:15,16350.0,,,2025-07-19,0.0,,6456.0,,,,,2025-07-19 11:20:31.376,4718.0,,1039.0,,18127.0,,,,,9729.0,2025-07-19 09:20:31.376,6456.0,19166.0,540.0,-100.0
2025-07-19 17:30:00,5762.0,1098.0,17:15 - 17:30,,,7023.0,2025-07-19 15:30:00,1311.0,15:15 - 15:30,16400.0,,,2025-07-19,0.0,,6748.0,,,,,2025-07-19 11:20:31.376,4169.0,,1008.0,,18308.0,,,,,9290.0,2025-07-19 09:20:31.376,6748.0,19316.0,645.0,-283.0
2025-07-19 17:45:00,5327.0,1075.0,17:30 - 17:45,,,6861.0,2025-07-19 15:45:00,2216.0,15:30 - 15:45,16750.0,,,2025-07-19,0.0,,7712.0,,,,,2025-07-19 11:20:31.376,3227.0,,1039.0,,18439.0,,,,,8833.0,2025-07-19 09:20:31.376,7712.0,19477.0,645.0,-440.0
2025-07-19 18:00:00,4869.0,1045.0,17:45 - 18:00,,,6795.0,2025-07-19 16:00:00,2699.0,15:45 - 16:00,16750.0,,,2025-07-19,165.0,,8218.0,,,,,2025-07-19 11:20:31.376,2525.0,,1008.0,,18536.0,,,,,8345.0,2025-07-19 09:20:31.376,8383.0,19544.0,645.0,-623.0
2025-07-19 18:15:00,4395.0,1011.0,18:00 - 18:15,,,6103.0,2025-07-19 16:15:00,2510.0,16:00 - 16:15,16900.0,,,2025-07-19,333.0,,8171.0,,,,,2025-07-19 11:20:31.376,2980.0,,1093.0,,19143.0,,,,,8148.0,2025-07-19 09:20:31.376,8504.0,20236.0,645.0,-397.0
2025-07-19 18:30:00,3882.0,959.0,18:15 - 18:30,,,5883.0,2025-07-19 16:30:00,3202.0,16:15 - 16:30,17050.0,,,2025-07-19,339.0,,8933.0,,,,,2025-07-19 11:20:31.376,2288.0,,1062.0,,19394.0,,,,,7584.0,2025-07-19 09:20:31.376,9272.0,20456.0,645.0,-451.0
2025-07-19 18:45:00,3352.0,900.0,18:30 - 18:45,,,5809.0,2025-07-19 16:45:00,3751.0,16:30 - 16:45,17150.0,,,2025-07-19,339.0,,9527.0,,,,,2025-07-19 11:20:31.376,1738.0,,1093.0,,19437.0,,,,,6995.0,2025-07-19 09:20:31.376,9866.0,20530.0,645.0,-357.0
2025-07-19 19:00:00,2836.0,841.0,18:45 - 19:00,,,5823.0,2025-07-19 17:00:00,3953.0,16:45 - 17:00,17100.0,,,2025-07-19,641.0,,9738.0,,,,,2025-07-19 11:20:31.376,1897.0,,1028.0,,19488.0,,,,,6419.0,2025-07-19 09:20:31.376,10379.0,20516.0,645.0,-343.0
2025-07-19 19:15:00,2350.0,808.0,19:00 - 19:15,,,6039.0,2025-07-19 17:15:00,2793.0,17:00 - 17:15,17100.0,,,2025-07-19,708.0,,8599.0,,,,,2025-07-19 11:20:31.376,3100.0,,708.0,,19592.0,,,,,6015.0,2025-07-19 09:20:31.376,9307.0,20300.0,645.0,1133.0
2025-07-19 19:30:00,1864.0,803.0,19:15 - 19:30,,,5958.0,2025-07-19 17:30:00,3322.0,17:15 - 17:30,17150.0,,,2025-07-19,708.0,,9145.0,,,,,2025-07-19 11:20:31.376,2591.0,,708.0,,19672.0,,,,,5523.0,2025-07-19 09:20:31.376,9853.0,20380.0,645.0,1129.0
