dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par
2025-07-19 02:45:00,0.0,825.0,02:30 - 02:45,,,10796.0,2025-07-19 00:45:00,3248.0,00:30 - 00:45,14050.0,,,2025-07-19,0.0,,9439.0,,,,,2025-07-19 10:21:01.083,2753.0,,714.0,,14829.0,,,,,3237.0,2025-07-19 08:21:01.083,9439.0,15543.0,645.0,694.0
2025-07-19 03:00:00,0.0,858.0,02:45 - 03:00,,,12893.0,2025-07-19 01:00:00,3197.0,00:45 - 01:00,14100.0,,,2025-07-19,0.0,,9388.0,,,,,2025-07-19 10:21:01.083,2804.0,,714.0,,12732.0,,,,,3270.0,2025-07-19 08:21:01.083,9388.0,13446.0,645.0,765.0
2025-07-19 03:15:00,0.0,826.0,03:00 - 03:15,,,12731.0,2025-07-19 01:15:00,3213.0,01:00 - 01:15,14050.0,,,2025-07-19,0.0,,9404.0,,,,,2025-07-19 10:21:01.083,2793.0,,714.0,,12894.0,,,,,3170.0,2025-07-19 08:21:01.083,9404.0,13608.0,645.0,830.0
2025-07-19 03:30:00,0.0,851.0,03:15 - 03:30,,,12611.0,2025-07-19 01:30:00,3137.0,01:15 - 01:30,14000.0,,,2025-07-19,0.0,,9328.0,,,,,2025-07-19 10:21:01.083,2869.0,,714.0,,13014.0,,,,,3194.0,2025-07-19 08:21:01.083,9328.0,13728.0,645.0,833.0
2025-07-19 03:45:00,0.0,800.0,03:30 - 03:45,,,12346.0,2025-07-19 01:45:00,3129.0,01:30 - 01:45,13950.0,,,2025-07-19,0.0,,9320.0,,,,,2025-07-19 10:21:01.083,2877.0,,714.0,,13279.0,,,,,3144.0,2025-07-19 08:21:01.083,9320.0,13992.0,645.0,834.0
2025-07-19 04:00:00,0.0,830.0,03:45 - 04:00,,,12751.0,2025-07-19 02:00:00,3149.0,01:45 - 02:00,13850.0,,,2025-07-19,0.0,,9340.0,,,,,2025-07-19 10:21:01.083,2857.0,,714.0,,12874.0,,,,,3174.0,2025-07-19 08:21:01.083,9340.0,13587.0,645.0,848.0
2025-07-19 04:15:00,0.0,833.0,04:00 - 04:15,,,12511.0,2025-07-19 02:15:00,3369.0,02:00 - 02:15,13750.0,,,2025-07-19,0.0,,9431.0,,,,,2025-07-19 10:21:01.083,2555.0,,714.0,,13114.0,,,,,3141.0,2025-07-19 08:21:01.083,9431.0,13828.0,645.0,533.0
2025-07-19 04:30:00,0.0,855.0,04:15 - 04:30,,,12343.0,2025-07-19 02:30:00,3198.0,02:15 - 02:30,13600.0,,,2025-07-19,0.0,,9260.0,,,,,2025-07-19 10:21:01.083,2726.0,,714.0,,13283.0,,,,,3163.0,2025-07-19 08:21:01.083,9260.0,13996.0,645.0,533.0
2025-07-19 04:45:00,0.0,825.0,04:30 - 04:45,,,11703.0,2025-07-19 02:45:00,3283.0,02:30 - 02:45,13650.0,,,2025-07-19,0.0,,9345.0,,,,,2025-07-19 10:21:01.083,2641.0,,714.0,,13922.0,,,,,3133.0,2025-07-19 08:21:01.083,9345.0,14635.0,645.0,532.0
2025-07-19 05:00:00,12.0,856.0,04:45 - 05:00,,,12668.0,2025-07-19 03:00:00,3429.0,02:45 - 03:00,13550.0,,,2025-07-19,0.0,,9491.0,,,,,2025-07-19 10:21:01.083,2495.0,,714.0,,12957.0,,,,,3176.0,2025-07-19 08:21:01.083,9491.0,13671.0,645.0,522.0
2025-07-19 05:15:00,64.0,841.0,05:00 - 05:15,,,12463.0,2025-07-19 03:15:00,3476.0,03:00 - 03:15,13350.0,,,2025-07-19,0.0,,9538.0,,,,,2025-07-19 10:21:01.083,2448.0,,714.0,,13162.0,,,,,3208.0,2025-07-19 08:21:01.083,9538.0,13876.0,645.0,-46.0
2025-07-19 05:30:00,191.0,846.0,05:15 - 05:30,,,11968.0,2025-07-19 03:30:00,3262.0,03:15 - 03:30,13250.0,,,2025-07-19,0.0,,9324.0,,,,,2025-07-19 10:21:01.083,2662.0,,714.0,,13658.0,,,,,3344.0,2025-07-19 08:21:01.083,9324.0,14371.0,645.0,-37.0
2025-07-19 05:45:00,354.0,819.0,05:30 - 05:45,,,11723.0,2025-07-19 03:45:00,3188.0,03:30 - 03:45,13300.0,,,2025-07-19,0.0,,9250.0,,,,,2025-07-19 10:21:01.083,2736.0,,714.0,,13902.0,,,,,3481.0,2025-07-19 08:21:01.083,9250.0,14615.0,645.0,-89.0
2025-07-19 06:00:00,554.0,804.0,05:45 - 06:00,,,12655.0,2025-07-19 04:00:00,3225.0,03:45 - 04:00,13450.0,,,2025-07-19,13.0,,9287.0,,,,,2025-07-19 10:21:01.083,2699.0,,727.0,,12957.0,,,,,3664.0,2025-07-19 08:21:01.083,9300.0,13684.0,645.0,-63.0
2025-07-19 06:15:00,775.0,876.0,06:00 - 06:15,,,12460.0,2025-07-19 04:15:00,3440.0,04:00 - 04:15,13900.0,,,2025-07-19,13.0,,9502.0,,,,,2025-07-19 10:21:01.083,2474.0,,727.0,,13152.0,,,,,3975.0,2025-07-19 08:21:01.083,9515.0,13879.0,645.0,-255.0
2025-07-19 06:30:00,1046.0,828.0,06:15 - 06:30,,,11965.0,2025-07-19 04:30:00,3486.0,04:15 - 04:30,14250.0,,,2025-07-19,13.0,,9548.0,,,,,2025-07-19 10:21:01.083,2428.0,,727.0,,13648.0,,,,,4201.0,2025-07-19 08:21:01.083,9561.0,14374.0,645.0,-215.0
2025-07-19 06:45:00,1141.0,808.0,06:30 - 06:45,,,11720.0,2025-07-19 04:45:00,3433.0,04:30 - 04:45,14400.0,,,2025-07-19,13.0,,9495.0,,,,,2025-07-19 10:21:01.083,2481.0,,727.0,,13892.0,,,,,4276.0,2025-07-19 08:21:01.083,9508.0,14618.0,645.0,-99.0
2025-07-19 07:00:00,1495.0,775.0,06:45 - 07:00,,,12824.0,2025-07-19 05:00:00,3579.0,04:45 - 05:00,14650.0,,,2025-07-19,13.0,,9641.0,,,,,2025-07-19 10:21:01.083,2335.0,,727.0,,12788.0,,,,,4598.0,2025-07-19 08:21:01.083,9654.0,13514.0,645.0,40.0
2025-07-19 07:15:00,1811.0,759.0,07:00 - 07:15,,,12904.0,2025-07-19 05:15:00,3630.0,05:00 - 05:15,14850.0,,,2025-07-19,13.0,,9692.0,,,,,2025-07-19 10:21:01.083,1978.0,,727.0,,12708.0,,,,,4906.0,2025-07-19 08:21:01.083,9705.0,13434.0,645.0,-534.0
2025-07-19 07:30:00,2258.0,711.0,07:15 - 07:30,,,12385.0,2025-07-19 05:30:00,3367.0,05:15 - 05:30,15100.0,,,2025-07-19,13.0,,9429.0,,,,,2025-07-19 10:21:01.083,2241.0,,727.0,,13227.0,,,,,5304.0,2025-07-19 08:21:01.083,9442.0,13954.0,645.0,-277.0
2025-07-19 07:45:00,2715.0,658.0,07:30 - 07:45,,,12088.0,2025-07-19 05:45:00,2994.0,05:30 - 05:45,15200.0,,,2025-07-19,13.0,,9056.0,,,,,2025-07-19 10:21:01.083,2614.0,,727.0,,13524.0,,,,,5708.0,2025-07-19 08:21:01.083,9069.0,14250.0,645.0,-305.0
2025-07-19 08:00:00,3165.0,624.0,07:45 - 08:00,,,13130.0,2025-07-19 06:00:00,3053.0,05:45 - 06:00,15450.0,,,2025-07-19,13.0,,9115.0,,,,,2025-07-19 10:21:01.083,2555.0,,727.0,,12482.0,,,,,6124.0,2025-07-19 08:21:01.083,9128.0,13208.0,645.0,-138.0
2025-07-19 08:15:00,3464.0,521.0,08:00 - 08:15,,,12932.0,2025-07-19 06:15:00,3257.0,06:00 - 06:15,15750.0,,,2025-07-19,0.0,,9319.0,,,,,2025-07-19 10:21:01.083,2336.0,,714.0,,12693.0,,,,,6312.0,2025-07-19 08:21:01.083,9319.0,13406.0,645.0,-755.0
2025-07-19 08:30:00,3925.0,554.0,08:15 - 08:30,,,12413.0,2025-07-19 06:30:00,2779.0,06:15 - 06:30,15950.0,,,2025-07-19,0.0,,8841.0,,,,,2025-07-19 10:21:01.083,2814.0,,714.0,,13212.0,,,,,6773.0,2025-07-19 08:21:01.083,8841.0,13926.0,645.0,-296.0
2025-07-19 08:45:00,4105.0,542.0,08:30 - 08:45,,,12146.0,2025-07-19 06:45:00,2642.0,06:30 - 06:45,16000.0,,,2025-07-19,0.0,,8704.0,,,,,2025-07-19 10:21:01.083,2951.0,,714.0,,13479.0,,,,,6945.0,2025-07-19 08:21:01.083,8704.0,14192.0,645.0,-322.0
2025-07-19 09:00:00,4459.0,562.0,08:45 - 09:00,,,13158.0,2025-07-19 07:00:00,2103.0,06:45 - 07:00,15850.0,,,2025-07-19,0.0,,8165.0,,,,,2025-07-19 10:21:01.083,3490.0,,714.0,,12467.0,,,,,7319.0,2025-07-19 08:21:01.083,8165.0,13180.0,645.0,-265.0
2025-07-19 09:15:00,5088.0,578.0,09:00 - 09:15,,,12944.0,2025-07-19 07:15:00,1906.0,07:00 - 07:15,15950.0,,,2025-07-19,0.0,,7591.0,,,,,2025-07-19 10:21:01.083,3491.0,,714.0,,12681.0,,,,,7876.0,2025-07-19 08:21:01.083,7591.0,13394.0,645.0,-292.0
2025-07-19 09:30:00,5721.0,609.0,09:15 - 09:30,,,12425.0,2025-07-19 07:30:00,985.0,07:15 - 07:30,15600.0,,,2025-07-19,0.0,,6670.0,,,,,2025-07-19 10:21:01.083,4412.0,,714.0,,13200.0,,,,,8539.0,2025-07-19 08:21:01.083,6670.0,13914.0,645.0,21.0
2025-07-19 09:45:00,6410.0,639.0,09:30 - 09:45,,,12160.0,2025-07-19 07:45:00,629.0,07:30 - 07:45,15650.0,,,2025-07-19,0.0,,6314.0,,,,,2025-07-19 10:21:01.083,4767.0,,714.0,,13465.0,,,,,9259.0,2025-07-19 08:21:01.083,6314.0,14178.0,636.0,-110.0
2025-07-19 10:00:00,6708.0,589.0,09:45 - 10:00,,,13170.0,2025-07-19 08:00:00,640.0,07:45 - 08:00,15700.0,,,2025-07-19,0.0,,6325.0,,,,,2025-07-19 10:21:01.083,4756.0,,714.0,,12455.0,,,,,9507.0,2025-07-19 08:21:01.083,6325.0,13168.0,579.0,-127.0
2025-07-19 10:15:00,7249.0,654.0,10:00 - 10:15,,,13104.0,2025-07-19 08:15:00,604.0,08:00 - 08:15,15800.0,,,2025-07-19,0.0,,6289.0,,,,,2025-07-19 10:21:01.083,4781.0,,565.0,,12670.0,,,,,10023.0,2025-07-19 08:21:01.083,6289.0,13235.0,281.0,-207.0
2025-07-19 10:30:00,7571.0,598.0,10:15 - 10:30,,,12436.0,2025-07-19 08:30:00,571.0,08:15 - 08:30,15850.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4814.0,,714.0,,13189.0,,,,,10288.0,2025-07-19 08:21:01.083,6256.0,13903.0,143.0,-34.0
2025-07-19 10:45:00,7770.0,673.0,10:30 - 10:45,,,12242.0,2025-07-19 08:45:00,571.0,08:30 - 08:45,15850.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4814.0,,649.0,,13448.0,,,,,10563.0,2025-07-19 08:21:01.083,6256.0,14097.0,45.0,-55.0
2025-07-19 11:00:00,7938.0,721.0,10:45 - 11:00,,,11942.0,2025-07-19 09:00:00,571.0,08:45 - 09:00,15850.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4814.0,,683.0,,13713.0,,,,,10779.0,2025-07-19 08:21:01.083,6256.0,14397.0,45.0,-21.0
2025-07-19 11:15:00,8084.0,768.0,11:00 - 11:15,,,11733.0,2025-07-19 09:15:00,571.0,09:00 - 09:15,16300.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4810.0,,635.0,,13971.0,,,,,10991.0,2025-07-19 08:21:01.083,6256.0,14606.0,45.0,-56.0
2025-07-19 11:30:00,8202.0,825.0,11:15 - 11:30,,,11549.0,2025-07-19 09:30:00,571.0,09:15 - 09:30,16250.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4810.0,,596.0,,14193.0,,,,,11166.0,2025-07-19 08:21:01.083,6256.0,14789.0,45.0,-63.0
2025-07-19 11:45:00,8294.0,958.0,11:30 - 11:45,,,11169.0,2025-07-19 09:45:00,573.0,09:30 - 09:45,16100.0,,,2025-07-19,0.0,,6258.0,,,,,2025-07-19 10:21:01.083,4808.0,,591.0,,14579.0,,,,,11391.0,2025-07-19 08:21:01.083,6258.0,15170.0,45.0,-63.0
2025-07-19 12:00:00,8364.0,1002.0,11:45 - 12:00,,,10935.0,2025-07-19 10:00:00,571.0,09:45 - 10:00,16050.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4810.0,,596.0,,14807.0,,,,,11505.0,2025-07-19 08:21:01.083,6256.0,15403.0,45.0,-63.0
2025-07-19 12:15:00,8414.0,1040.0,12:00 - 12:15,,,10775.0,2025-07-19 10:15:00,571.0,10:00 - 10:15,16000.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4791.0,,591.0,,14973.0,,,,,11585.0,2025-07-19 08:21:01.083,6256.0,15564.0,-255.0,237.0
2025-07-19 12:30:00,8437.0,1067.0,12:15 - 12:30,,,10567.0,2025-07-19 10:30:00,571.0,10:15 - 10:30,15950.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4791.0,,596.0,,15175.0,,,,,11636.0,2025-07-19 08:21:01.083,6256.0,15771.0,-489.0,471.0
2025-07-19 12:45:00,8444.0,1081.0,12:30 - 12:45,,,10378.0,2025-07-19 10:45:00,571.0,10:30 - 10:45,15900.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4791.0,,591.0,,15369.0,,,,,11657.0,2025-07-19 08:21:01.083,6256.0,15960.0,-533.0,515.0
2025-07-19 13:00:00,8449.0,1108.0,12:45 - 13:00,,,10195.0,2025-07-19 11:00:00,571.0,10:45 - 11:00,15900.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4791.0,,596.0,,15548.0,,,,,11688.0,2025-07-19 08:21:01.083,6256.0,16144.0,-552.0,534.0
2025-07-19 13:15:00,8081.0,1114.0,13:00 - 13:15,,,10040.0,2025-07-19 11:15:00,571.0,11:00 - 11:15,15950.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4787.0,,591.0,,15708.0,,,,,11326.0,2025-07-19 08:21:01.083,6256.0,16299.0,-543.0,513.0
2025-07-19 13:30:00,8111.0,1117.0,13:15 - 13:30,,,9875.0,2025-07-19 11:30:00,571.0,11:15 - 11:30,15950.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4787.0,,596.0,,15868.0,,,,,11359.0,2025-07-19 08:21:01.083,6256.0,16464.0,-555.0,525.0
2025-07-19 13:45:00,8139.0,1112.0,13:30 - 13:45,,,9633.0,2025-07-19 11:45:00,571.0,11:30 - 11:45,15900.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4787.0,,691.0,,16015.0,,,,,11383.0,2025-07-19 08:21:01.083,6256.0,16706.0,-550.0,520.0
2025-07-19 14:00:00,8140.0,1113.0,13:45 - 14:00,,,9446.0,2025-07-19 12:00:00,571.0,11:45 - 12:00,15600.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4787.0,,696.0,,16197.0,,,,,11384.0,2025-07-19 08:21:01.083,6256.0,16893.0,-555.0,525.0
2025-07-19 14:15:00,8122.0,1115.0,14:00 - 14:15,,,9265.0,2025-07-19 12:15:00,571.0,12:00 - 12:15,15750.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4771.0,,691.0,,16383.0,,,,,11377.0,2025-07-19 08:21:01.083,6256.0,17074.0,-391.0,346.0
2025-07-19 14:30:00,8075.0,1116.0,14:15 - 14:30,,,9034.0,2025-07-19 12:30:00,571.0,12:15 - 12:30,15600.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4771.0,,696.0,,16609.0,,,,,11330.0,2025-07-19 08:21:01.083,6256.0,17305.0,-321.0,276.0
2025-07-19 14:45:00,8003.0,1115.0,14:30 - 14:45,,,8874.0,2025-07-19 12:45:00,571.0,12:30 - 12:45,15550.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4771.0,,691.0,,16774.0,,,,,11256.0,2025-07-19 08:21:01.083,6256.0,17465.0,-244.0,199.0
2025-07-19 15:00:00,7900.0,1124.0,14:45 - 15:00,,,8589.0,2025-07-19 13:00:00,571.0,12:45 - 13:00,15450.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4771.0,,710.0,,17040.0,,,,,11162.0,2025-07-19 08:21:01.083,6256.0,17750.0,-255.0,210.0
2025-07-19 15:15:00,7760.0,1127.0,15:00 - 15:15,,,8298.0,2025-07-19 13:15:00,597.0,13:00 - 13:15,15600.0,,,2025-07-19,0.0,,6282.0,,,,,2025-07-19 10:21:01.083,4776.0,,705.0,,17336.0,,,,,11077.0,2025-07-19 08:21:01.083,6282.0,18041.0,45.0,-125.0
2025-07-19 15:30:00,7577.0,1125.0,15:15 - 15:30,,,8038.0,2025-07-19 13:30:00,571.0,13:15 - 13:30,15700.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4832.0,,724.0,,17576.0,,,,,10892.0,2025-07-19 08:21:01.083,6256.0,18300.0,150.0,-230.0
2025-07-19 15:45:00,7364.0,1140.0,15:30 - 15:45,,,7864.0,2025-07-19 13:45:00,590.0,13:30 - 13:45,15650.0,,,2025-07-19,0.0,,6275.0,,,,,2025-07-19 10:21:01.083,4843.0,,763.0,,17712.0,,,,,10693.0,2025-07-19 08:21:01.083,6275.0,18474.0,165.0,-245.0
2025-07-19 16:00:00,7134.0,1135.0,15:45 - 16:00,,,7667.0,2025-07-19 14:00:00,571.0,13:45 - 14:00,15700.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4892.0,,764.0,,17907.0,,,,,10459.0,2025-07-19 08:21:01.083,6256.0,18671.0,189.0,-269.0
2025-07-19 16:15:00,6904.0,1145.0,16:00 - 16:15,,,7447.0,2025-07-19 14:15:00,571.0,14:00 - 14:15,15700.0,,,2025-07-19,0.0,,6256.0,,,,,2025-07-19 10:21:01.083,4918.0,,764.0,,18127.0,,,,,10327.0,2025-07-19 08:21:01.083,6256.0,18892.0,472.0,-587.0
2025-07-19 16:30:00,6670.0,1135.0,16:15 - 16:30,,,7266.0,2025-07-19 14:30:00,590.0,14:15 - 14:30,15700.0,,,2025-07-19,0.0,,6275.0,,,,,2025-07-19 10:21:01.083,4899.0,,764.0,,18308.0,,,,,10083.0,2025-07-19 08:21:01.083,6275.0,19072.0,513.0,-580.0
2025-07-19 16:45:00,6419.0,1129.0,16:30 - 16:45,,,7061.0,2025-07-19 14:45:00,571.0,14:30 - 14:45,15750.0,,,2025-07-19,0.0,,6286.0,,,,,2025-07-19 10:21:01.083,4918.0,,839.0,,18439.0,,,,,9826.0,2025-07-19 08:21:01.083,6286.0,19278.0,556.0,-671.0
2025-07-19 17:00:00,6137.0,1128.0,16:45 - 17:00,,,6963.0,2025-07-19 15:00:00,840.0,14:45 - 15:00,15850.0,,,2025-07-19,0.0,,6586.0,,,,,2025-07-19 10:21:01.083,4649.0,,839.0,,18536.0,,,,,9543.0,2025-07-19 08:21:01.083,6586.0,19375.0,562.0,-442.0
2025-07-19 17:15:00,5806.0,1146.0,17:00 - 17:15,,,7741.0,2025-07-19 15:15:00,771.0,15:00 - 15:15,16350.0,,,2025-07-19,0.0,,6547.0,,,,,2025-07-19 10:21:01.083,4718.0,,0.0,,18598.0,,,,,9383.0,2025-07-19 08:21:01.083,6547.0,18598.0,626.0,-186.0
2025-07-19 17:30:00,5434.0,1107.0,17:15 - 17:30,,,7694.0,2025-07-19 15:30:00,1311.0,15:15 - 15:30,16400.0,,,2025-07-19,0.0,,7117.0,,,,,2025-07-19 10:21:01.083,4169.0,,0.0,,18644.0,,,,,8972.0,2025-07-19 08:21:01.083,7117.0,18644.0,645.0,-335.0
2025-07-19 17:45:00,5030.0,1084.0,17:30 - 17:45,,,7661.0,2025-07-19 15:45:00,2216.0,15:30 - 15:45,16750.0,,,2025-07-19,0.0,,8052.0,,,,,2025-07-19 10:21:01.083,3227.0,,0.0,,18677.0,,,,,8545.0,2025-07-19 08:21:01.083,8052.0,18677.0,645.0,-492.0
2025-07-19 18:00:00,4603.0,1053.0,17:45 - 18:00,,,7454.0,2025-07-19 16:00:00,2699.0,15:45 - 16:00,16750.0,,,2025-07-19,165.0,,8566.0,,,,,2025-07-19 10:21:01.083,2525.0,,165.0,,18719.0,,,,,8086.0,2025-07-19 08:21:01.083,8731.0,18884.0,645.0,-712.0
2025-07-19 18:15:00,4159.0,1017.0,18:00 - 18:15,,,6686.0,2025-07-19 16:15:00,2510.0,16:00 - 16:15,16900.0,,,2025-07-19,333.0,,8407.0,,,,,2025-07-19 10:21:01.083,2980.0,,339.0,,19314.0,,,,,7919.0,2025-07-19 08:21:01.083,8740.0,19653.0,645.0,-404.0
2025-07-19 18:30:00,3678.0,965.0,18:15 - 18:30,,,6432.0,2025-07-19 16:30:00,3202.0,16:15 - 16:30,17050.0,,,2025-07-19,339.0,,9129.0,,,,,2025-07-19 10:21:01.083,2288.0,,339.0,,19567.0,,,,,7386.0,2025-07-19 08:21:01.083,9468.0,19906.0,645.0,-449.0
2025-07-19 18:45:00,3180.0,927.0,18:30 - 18:45,,,6369.0,2025-07-19 16:45:00,3751.0,16:30 - 16:45,17150.0,,,2025-07-19,339.0,,9704.0,,,,,2025-07-19 10:21:01.083,1738.0,,339.0,,19630.0,,,,,6849.0,2025-07-19 08:21:01.083,10043.0,19969.0,645.0,-387.0
2025-07-19 19:00:00,2692.0,873.0,18:45 - 19:00,,,5987.0,2025-07-19 17:00:00,3953.0,16:45 - 17:00,17100.0,,,2025-07-19,641.0,,9906.0,,,,,2025-07-19 10:21:01.083,1898.0,,641.0,,19710.0,,,,,6308.0,2025-07-19 08:21:01.083,10547.0,20351.0,645.0,-400.0
2025-07-19 19:15:00,2234.0,832.0,19:00 - 19:15,,,5801.0,2025-07-19 17:15:00,2793.0,17:00 - 17:15,17100.0,,,2025-07-19,708.0,,8746.0,,,,,2025-07-19 10:21:01.083,3088.0,,708.0,,19829.0,,,,,5922.0,2025-07-19 08:21:01.083,9454.0,20537.0,645.0,1079.0
2025-07-19 19:30:00,1773.0,809.0,19:15 - 19:30,,,5683.0,2025-07-19 17:30:00,3322.0,17:15 - 17:30,17150.0,,,2025-07-19,708.0,,9275.0,,,,,2025-07-19 10:21:01.083,2589.0,,708.0,,19947.0,,,,,5438.0,2025-07-19 08:21:01.083,9983.0,20655.0,645.0,1084.0
